,deposit_type,lead_time,adr,total_of_special_requests,previous_cancellations,market_segment,agent,customer_type
61379,0,305,63.75,1,0,0,14.0,2
61380,0,305,63.75,1,0,0,14.0,2
61381,0,132,100.3,0,0,2,9.0,0
61382,0,307,73.95,0,0,2,9.0,0
61383,0,51,79.2,1,0,2,9.0,0
61384,0,17,95.0,0,0,2,9.0,0
61385,0,91,88.0,0,0,2,9.0,0
61386,3,322,52.0,0,0,3,20.0,0
61387,3,322,52.0,0,0,3,20.0,0
61388,0,218,49.68,0,0,2,15.0,0
61389,3,322,52.0,0,0,3,20.0,0
61390,3,322,52.0,0,0,3,20.0,0
61391,0,17,65.0,0,0,1,0.0,0
61392,0,102,109.8,1,0,2,9.0,0
61393,3,322,52.0,0,0,3,20.0,0
61394,0,36,104.0,0,0,2,9.0,0
61395,3,322,52.0,0,0,3,20.0,0
61396,3,322,52.0,0,0,3,20.0,0
61397,0,17,95.0,0,0,2,9.0,0
61398,0,51,79.2,1,0,0,14.0,0
61399,3,322,52.0,0,0,3,20.0,0
61400,3,322,52.0,0,0,3,20.0,0
61401,3,322,52.0,0,0,3,20.0,0
61402,0,39,88.0,1,0,2,9.0,0
61403,3,322,52.0,0,0,3,20.0,0
61404,3,322,52.0,0,0,3,20.0,0
61405,3,322,52.0,0,0,3,20.0,0
61406,3,322,52.0,0,0,3,20.0,0
61407,3,322,52.0,0,0,3,20.0,0
61408,3,322,52.0,0,0,3,20.0,0
61409,3,322,52.0,0,0,3,20.0,0
61410,3,322,52.0,0,0,3,20.0,0
61411,3,322,52.0,0,0,3,20.0,0
61412,3,322,52.0,0,0,3,20.0,0
61413,0,229,110.7,0,0,2,9.0,0
61414,0,79,126.0,2,0,2,9.0,0
61415,0,79,79.2,2,0,2,9.0,0
61416,0,229,67.5,0,0,2,9.0,0
61417,0,79,109.8,2,0,2,9.0,0
61418,0,103,119.0,1,0,2,9.0,0
61419,0,42,74.8,1,0,2,9.0,0
61420,0,218,63.75,2,0,2,9.0,0
61421,0,37,51.05,1,0,2,7.0,0
61422,0,56,119.0,2,0,2,9.0,0
61423,0,18,75.99,0,0,2,9.0,0
61424,0,0,71.25,0,0,2,9.0,0
61425,0,42,74.8,1,0,2,9.0,0
61426,0,173,167.45,2,0,2,9.0,0
61427,0,9,0.0,1,0,4,0.0,2
61428,0,12,161.0,0,0,2,9.0,0
61429,0,74,127.8,2,0,2,9.0,0
61430,0,38,101.0,1,0,0,0.0,2
61431,0,17,105.0,0,0,0,0.0,0
61432,0,33,88.0,1,0,2,9.0,0
61433,0,38,101.0,2,0,0,0.0,2
61434,0,261,67.5,0,0,2,9.0,0
61435,0,37,88.0,0,0,2,9.0,0
61436,0,32,88.0,1,0,2,9.0,0
61437,0,108,79.2,1,0,2,9.0,0
61438,0,240,67.5,2,0,2,9.0,0
61439,0,12,176.33,0,0,2,9.0,0
61440,0,12,89.89,0,0,2,9.0,0
61441,0,36,104.0,2,0,2,9.0,0
61442,0,333,73.95,0,0,2,9.0,0
61443,0,49,105.4,1,0,2,9.0,0
61444,0,16,67.81,0,0,2,9.0,0
61445,0,16,133.6,0,0,2,9.0,0
61446,0,30,88.0,2,0,2,9.0,0
61447,0,0,88.0,0,0,0,0.0,0
61448,0,59,126.0,0,0,2,9.0,0
61449,0,59,119.0,1,0,2,9.0,0
61450,0,42,88.4,2,0,2,9.0,0
61451,0,18,96.9,0,0,2,9.0,0
61452,0,3,68.0,0,0,2,195.0,0
61453,0,6,88.0,1,0,2,9.0,0
61454,0,58,79.2,0,0,2,9.0,0
61455,0,30,108.0,3,0,2,9.0,0
61456,0,284,67.5,0,0,2,9.0,0
61457,3,290,106.0,0,0,1,0.0,2
61458,0,45,96.9,2,0,2,9.0,0
61459,0,18,130.9,0,0,2,9.0,0
61460,3,26,75.0,0,0,5,154.0,0
61461,3,26,75.0,0,0,5,154.0,0
61462,3,26,75.0,0,0,5,154.0,0
61463,3,26,75.0,0,0,5,154.0,0
61464,3,26,75.0,0,0,5,154.0,0
61465,3,26,75.0,0,0,5,154.0,0
61466,0,97,103.7,1,0,2,9.0,0
61467,0,20,88.0,0,0,0,14.0,0
61468,0,26,74.8,0,0,2,9.0,0
61469,0,63,93.6,2,0,2,9.0,0
61470,0,7,124.0,2,0,2,9.0,0
61471,0,11,98.0,0,0,0,14.0,0
61472,0,292,86.7,0,0,2,9.0,0
61473,0,292,86.7,0,0,2,9.0,0
61474,0,102,74.8,3,0,2,9.0,0
61475,0,117,85.0,1,0,2,9.0,0
61476,0,117,85.0,1,0,2,9.0,0
61477,0,7,74.8,1,0,2,9.0,0
61478,0,55,74.8,1,0,2,9.0,0
61479,0,0,98.0,0,0,0,14.0,0
61480,0,0,0.0,0,0,4,0.0,0
61481,0,0,118.0,0,0,0,14.0,0
61482,0,181,124.2,0,0,2,9.0,0
61483,0,12,98.0,0,0,0,14.0,0
61484,0,37,88.0,0,0,2,9.0,0
61485,0,34,138.6,1,0,2,9.0,0
61486,0,37,74.8,1,0,2,9.0,0
61487,0,262,63.75,0,0,2,9.0,0
61488,0,262,63.75,0,0,2,9.0,0
61489,3,524,51.4,0,0,5,1.0,0
61490,3,524,51.4,0,0,5,1.0,0
61491,3,524,62.8,0,0,5,1.0,0
61492,3,524,62.8,0,0,5,1.0,0
61493,0,121,79.2,1,0,2,9.0,0
61494,3,524,62.8,0,0,5,1.0,0
61495,3,524,62.8,0,0,5,1.0,0
61496,3,524,62.8,0,0,5,1.0,0
61497,3,524,62.8,0,0,5,1.0,0
61498,0,86,93.6,1,0,2,9.0,0
61499,3,524,62.8,0,0,5,1.0,0
61500,3,524,62.8,0,0,5,1.0,0
61501,3,524,62.8,0,0,5,1.0,0
61502,3,524,62.8,0,0,5,1.0,0
61503,3,524,62.8,0,0,5,1.0,0
61504,3,524,62.8,0,0,5,1.0,0
61505,3,524,62.8,0,0,5,1.0,0
61506,3,524,62.8,0,0,5,1.0,0
61507,3,524,62.8,0,0,5,1.0,0
61508,0,79,109.8,2,0,2,9.0,0
61509,0,58,79.2,0,0,2,9.0,0
61510,0,338,87.3,0,0,2,9.0,0
61511,0,50,79.2,0,0,0,14.0,0
61512,0,58,79.2,0,0,2,9.0,0
61513,0,58,79.2,1,0,0,14.0,0
61514,0,338,87.3,0,0,2,9.0,0
61515,0,58,79.2,1,0,0,14.0,0
61516,0,6,66.3,0,0,2,9.0,0
61517,0,6,66.3,0,0,2,9.0,0
61518,0,28,130.9,2,0,2,9.0,0
61519,0,6,66.3,0,0,2,9.0,0
61520,0,6,66.3,0,0,2,9.0,0
61521,0,6,66.3,0,0,2,9.0,0
61522,0,237,104.55,0,0,2,9.0,0
61523,0,57,74.8,0,0,2,9.0,0
61524,0,24,74.8,1,0,2,9.0,0
61525,0,28,74.8,1,0,2,9.0,0
61526,0,37,92.31,1,0,2,9.0,0
61527,0,246,63.75,0,0,0,14.0,0
61528,0,23,104.0,0,0,2,9.0,0
61529,0,246,63.75,0,0,0,14.0,0
61530,0,4,78.0,2,0,2,9.0,0
61531,0,246,63.75,0,0,0,14.0,0
61532,0,26,104.0,0,0,2,9.0,0
61533,0,78,120.49,0,0,3,6.0,0
61534,0,173,122.4,0,0,2,9.0,0
61535,0,7,78.0,1,0,0,14.0,0
61536,0,32,88.0,1,0,2,9.0,0
61537,0,8,78.0,0,0,2,9.0,0
61538,0,56,79.2,1,0,2,9.0,0
61539,0,7,78.0,1,0,0,14.0,0
61540,0,8,78.0,0,0,2,9.0,0
61541,0,36,154.0,0,0,2,9.0,0
61542,0,26,104.0,0,0,2,9.0,0
61543,0,268,67.5,2,0,2,9.0,0
61544,0,185,79.2,0,0,2,9.0,0
61545,0,185,79.2,0,0,2,9.0,0
61546,0,185,79.2,0,0,2,9.0,0
61547,0,185,103.5,0,0,2,9.0,0
61548,0,185,79.2,0,0,2,9.0,0
61549,0,46,79.2,1,0,2,9.0,0
61550,0,46,79.2,1,0,2,9.0,0
61551,0,185,103.5,0,0,2,9.0,0
61552,0,9,78.0,0,0,2,9.0,0
61553,0,9,78.0,0,0,2,9.0,0
61554,0,185,103.5,0,0,2,9.0,0
61555,0,185,79.2,0,0,2,9.0,0
61556,0,185,79.2,0,0,2,9.0,0
61557,0,9,78.0,0,0,2,9.0,0
61558,0,185,103.5,0,0,2,9.0,0
61559,0,185,103.5,0,0,2,9.0,0
61560,0,53,79.2,1,0,2,9.0,0
61561,0,185,103.5,0,0,2,9.0,0
61562,0,112,79.2,1,0,2,9.0,0
61563,0,9,78.0,0,0,2,9.0,0
61564,0,46,79.2,1,0,2,9.0,0
61565,0,185,79.2,0,0,2,9.0,0
61566,0,185,79.2,0,0,2,9.0,0
61567,0,185,103.5,0,0,2,9.0,0
61568,0,185,79.2,0,0,2,9.0,0
61569,0,185,79.2,0,0,2,9.0,0
61570,0,46,79.2,1,0,2,9.0,0
61571,0,56,67.32,0,0,2,9.0,0
61572,0,211,63.75,0,0,2,8.0,0
61573,0,59,147.9,0,0,2,9.0,0
61574,0,40,88.0,3,0,2,9.0,0
61575,0,185,103.5,0,0,2,9.0,0
61576,0,9,78.0,0,0,2,9.0,0
61577,0,185,103.5,0,0,2,9.0,0
61578,0,185,103.5,0,0,2,9.0,0
61579,0,110,119.0,2,0,2,9.0,0
61580,0,43,82.72,1,0,2,9.0,0
61581,0,9,74.8,0,0,2,9.0,0
61582,0,8,78.0,1,0,2,9.0,0
61583,0,44,87.78,1,0,2,7.0,0
61584,0,29,104.0,0,0,2,9.0,0
61585,0,13,88.0,0,0,2,9.0,0
61586,0,98,140.0,1,0,2,9.0,0
61587,0,2,81.6,0,0,2,9.0,0
61588,0,18,74.8,0,0,2,9.0,0
61589,0,5,78.0,0,0,0,14.0,0
61590,0,52,130.9,1,0,2,9.0,0
61591,0,142,85.0,0,0,2,9.0,0
61592,0,88,119.0,1,0,2,9.0,0
61593,0,257,73.95,0,0,2,9.0,0
61594,0,38,122.45,0,0,2,9.0,0
61595,0,67,74.8,1,0,2,9.0,0
61596,0,90,109.8,1,0,2,9.0,0
61597,0,93,79.2,1,0,2,9.0,0
61598,0,192,90.0,1,0,2,9.0,0
61599,0,6,148.39,0,0,2,7.0,0
61600,0,2,79.5,0,0,0,0.0,0
61601,0,103,88.4,0,0,2,9.0,0
61602,0,63,88.4,2,0,2,9.0,0
61603,0,56,156.6,1,0,2,9.0,0
61604,0,56,156.6,0,0,2,9.0,0
61605,0,6,88.0,0,0,0,14.0,0
61606,0,32,231.0,0,0,2,9.0,0
61607,0,26,79.2,0,0,2,9.0,0
61608,0,89,75.0,0,0,3,28.0,0
61609,0,11,86.0,0,0,2,195.0,0
61610,3,297,106.0,0,0,1,0.0,2
61611,0,103,140.0,1,0,2,9.0,0
61612,0,21,88.4,0,0,2,9.0,0
61613,0,103,140.0,1,0,2,9.0,0
61614,0,72,119.0,0,0,2,9.0,0
61615,0,74,74.8,0,0,2,9.0,0
61616,0,72,74.8,0,0,2,9.0,0
61617,0,72,74.8,0,0,2,9.0,0
61618,0,22,88.4,2,0,2,9.0,0
61619,0,21,67.32,0,0,2,9.0,0
61620,0,21,67.32,0,0,2,9.0,0
61621,0,52,105.4,3,0,2,9.0,0
61622,0,20,133.11,0,0,2,9.0,0
61623,0,105,93.6,1,0,2,9.0,0
61624,0,35,93.6,0,0,2,9.0,0
61625,0,35,93.6,0,0,2,9.0,0
61626,0,13,78.0,0,0,2,9.0,0
61627,0,4,67.58,2,0,2,9.0,0
61628,0,10,83.73,1,0,2,9.0,0
61629,0,28,74.8,0,0,2,9.0,0
61630,0,15,88.4,0,0,2,9.0,0
61631,0,15,88.4,0,0,2,9.0,0
61632,0,244,94.5,2,0,2,9.0,0
61633,0,41,79.2,1,0,2,9.0,0
61634,0,90,93.6,1,0,2,9.0,0
61635,0,279,73.95,0,0,2,9.0,0
61636,0,333,73.95,0,0,2,9.0,0
61637,0,38,120.7,1,0,2,9.0,0
61638,0,26,102.72,0,0,2,83.0,0
61639,0,38,120.7,1,0,2,9.0,0
61640,0,220,104.55,0,0,2,9.0,0
61641,0,26,79.92,0,0,2,83.0,0
61642,0,36,88.4,2,0,2,9.0,0
61643,0,36,88.4,2,0,2,9.0,0
61644,0,3,82.88,0,0,2,9.0,0
61645,0,36,88.4,2,0,2,9.0,0
61646,0,26,102.72,0,0,2,83.0,0
61647,0,75,88.4,1,0,2,9.0,0
61648,0,38,120.7,1,0,2,9.0,0
61649,0,101,122.0,2,0,2,9.0,0
61650,0,79,86.4,1,0,2,9.0,0
61651,0,84,79.2,0,0,2,9.0,0
61652,3,531,51.4,0,0,5,1.0,0
61653,3,531,51.4,0,0,5,1.0,0
61654,0,84,122.0,0,0,2,9.0,0
61655,3,531,62.8,0,0,5,1.0,0
61656,3,531,62.8,0,0,5,1.0,0
61657,3,531,62.8,0,0,5,1.0,0
61658,3,531,62.8,0,0,5,1.0,0
61659,3,531,62.8,0,0,5,1.0,0
61660,3,531,62.8,0,0,5,1.0,0
61661,3,531,62.8,0,0,5,1.0,0
61662,3,531,62.8,0,0,5,1.0,0
61663,0,0,80.0,0,0,0,14.0,0
61664,3,531,62.8,0,0,5,1.0,0
61665,3,531,62.8,0,0,5,1.0,0
61666,3,531,62.8,0,0,5,1.0,0
61667,0,68,109.8,0,0,2,9.0,0
61668,3,531,62.8,0,0,5,1.0,0
61669,3,531,62.8,0,0,5,1.0,0
61670,3,531,62.8,0,0,5,1.0,0
61671,0,68,79.2,0,0,2,9.0,0
61672,3,531,62.8,0,0,5,1.0,0
61673,0,28,88.0,0,0,2,9.0,0
61674,0,14,84.67,0,0,2,9.0,0
61675,0,1,80.0,0,0,0,14.0,0
61676,0,112,88.4,2,0,2,9.0,0
61677,0,20,74.8,1,0,2,9.0,0
61678,0,20,74.8,1,0,2,9.0,0
61679,0,26,74.8,0,0,2,9.0,0
61680,0,89,119.0,1,0,2,9.0,0
61681,0,133,74.8,2,0,2,9.0,0
61682,0,288,67.25,0,0,2,9.0,2
61683,0,288,67.26,0,0,2,9.0,2
61684,0,61,96.9,4,0,2,9.0,0
61685,0,78,70.88,1,0,2,7.0,0
61686,0,61,88.4,4,0,2,9.0,0
61687,0,190,117.45,0,0,2,9.0,0
61688,0,61,74.8,1,0,2,9.0,0
61689,0,89,74.8,1,0,2,9.0,0
61690,0,94,79.2,1,0,2,9.0,0
61691,0,18,104.0,0,0,2,9.0,0
61692,0,82,93.6,1,0,2,9.0,0
61693,0,60,156.6,1,0,2,9.0,0
61694,0,60,156.6,0,0,2,9.0,0
61695,0,59,93.6,0,0,2,9.0,0
61696,0,381,69.5,1,0,2,9.0,0
61697,0,62,111.88,1,0,2,7.0,0
61698,0,342,103.5,0,0,0,14.0,0
61699,0,62,120.88,1,0,2,7.0,0
61700,0,381,78.55,1,0,2,9.0,0
61701,0,25,104.0,0,0,2,9.0,0
61702,0,94,119.0,1,0,2,9.0,0
61703,0,60,130.9,0,0,2,9.0,0
61704,0,199,74.8,1,0,2,9.0,0
61705,0,50,156.6,0,0,2,9.0,0
61706,0,83,119.0,2,0,2,9.0,0
61707,0,199,74.8,1,0,2,9.0,0
61708,0,94,119.0,1,0,2,9.0,0
61709,0,60,74.8,0,0,2,9.0,0
61710,0,30,84.32,0,0,2,86.0,0
61711,0,221,74.44,0,0,2,7.0,0
61712,0,332,63.75,3,0,2,9.0,0
61713,0,278,73.95,0,0,2,9.0,0
61714,0,267,77.73,0,0,2,9.0,0
61715,0,237,93.03,0,0,2,9.0,0
61716,0,351,85.85,3,0,2,9.0,0
61717,0,313,77.69,0,0,2,9.0,0
61718,0,205,117.64,0,0,2,9.0,0
61719,0,126,136.8,2,0,2,9.0,0
61720,0,158,79.2,1,0,2,9.0,0
61721,0,119,109.8,0,0,2,9.0,0
61722,0,34,96.0,0,0,2,9.0,0
61723,0,113,121.75,1,0,0,14.0,0
61724,0,119,102.6,0,0,2,9.0,0
61725,0,117,127.8,1,0,2,9.0,0
61726,0,32,79.2,0,0,2,9.0,0
61727,0,21,96.0,1,0,2,9.0,0
61728,0,59,138.6,2,0,2,9.0,0
61729,0,69,93.6,2,0,2,9.0,0
61730,0,349,78.3,0,0,2,9.0,0
61731,0,18,80.0,0,0,3,85.0,0
61732,0,54,88.4,1,0,2,9.0,0
61733,0,108,97.0,1,0,2,9.0,0
61734,0,232,75.65,0,0,3,83.0,0
61735,0,1,128.52,0,0,2,9.0,0
61736,0,86,119.0,2,0,2,9.0,0
61737,0,95,80.61,1,0,2,9.0,0
61738,0,200,130.05,0,0,2,9.0,0
61739,0,122,77.44,1,0,2,7.0,0
61740,0,291,146.2,0,0,2,9.0,0
61741,0,106,140.0,2,0,2,9.0,0
61742,0,4,80.0,0,0,0,14.0,0
61743,0,25,152.0,0,0,2,9.0,0
61744,0,20,88.0,2,0,2,9.0,0
61745,0,45,93.6,1,0,2,9.0,0
61746,0,34,95.2,0,0,2,9.0,0
61747,0,122,113.78,1,0,2,9.0,0
61748,0,111,196.35,1,0,2,9.0,0
61749,0,34,95.2,0,0,2,9.0,0
61750,0,288,66.58,0,0,2,9.0,0
61751,0,288,107.38,0,0,2,9.0,0
61752,0,224,68.61,0,0,2,9.0,0
61753,0,257,78.81,2,0,2,9.0,0
61754,0,282,109.23,1,0,2,9.0,0
61755,0,293,68.17,0,0,2,9.0,0
61756,0,293,93.67,0,0,2,9.0,0
61757,0,21,138.0,2,0,0,0.0,0
61758,0,131,103.5,0,0,2,9.0,0
61759,0,294,112.5,0,0,2,9.0,0
61760,0,125,79.2,1,0,2,9.0,0
61761,0,19,174.0,1,0,2,9.0,0
61762,0,80,102.6,0,0,2,9.0,0
61763,0,102,110.34,0,0,2,9.0,2
61764,0,260,73.95,0,0,2,9.0,0
61765,0,167,97.75,0,0,2,9.0,0
61766,0,79,105.61,0,0,2,9.0,0
61767,0,13,119.0,0,0,2,9.0,0
61768,0,99,127.71,3,0,2,9.0,0
61769,0,263,63.75,0,0,2,8.0,0
61770,0,246,104.55,0,0,2,9.0,0
61771,0,266,104.55,0,0,2,9.0,0
61772,0,161,130.05,0,0,2,9.0,0
61773,0,155,115.6,1,0,2,9.0,0
61774,0,12,91.63,0,0,2,7.0,0
61775,0,247,73.95,0,0,2,9.0,0
61776,0,36,102.0,0,0,2,9.0,0
61777,0,57,88.4,0,0,2,9.0,0
61778,0,266,73.95,0,0,2,9.0,0
61779,0,192,93.39,0,0,0,14.0,0
61780,0,238,54.09,0,0,2,7.0,0
61781,0,262,63.75,0,0,2,9.0,0
61782,0,72,156.61,0,0,2,9.0,0
61783,0,266,73.95,0,0,2,9.0,0
61784,0,83,105.61,1,0,2,9.0,0
61785,0,136,138.76,1,0,2,9.0,0
61786,0,124,156.61,2,0,2,9.0,0
61787,0,56,88.4,0,0,2,9.0,0
61788,0,102,101.34,0,0,2,9.0,2
61789,0,83,105.61,1,0,2,9.0,0
61790,0,262,104.55,0,0,2,9.0,0
61791,0,262,73.95,0,0,2,9.0,0
61792,0,265,73.95,0,0,2,9.0,0
61793,0,79,137.91,0,0,2,9.0,0
61794,0,266,73.95,0,0,2,9.0,0
61795,0,109,114.25,0,0,2,9.0,0
61796,0,98,91.4,0,0,2,83.0,0
61797,0,246,104.55,0,0,2,9.0,0
61798,0,266,104.55,0,0,2,9.0,0
61799,0,78,105.61,0,0,2,9.0,0
61800,0,124,105.61,2,0,2,9.0,0
61801,0,36,102.0,0,0,2,9.0,0
61802,0,239,92.65,0,0,2,9.0,0
61803,0,257,67.15,1,0,2,9.0,0
61804,0,108,158.4,1,0,2,9.0,0
61805,0,90,88.74,0,0,2,9.0,0
61806,0,100,88.74,0,0,2,9.0,0
61807,0,100,102.34,0,0,2,9.0,0
61808,0,45,104.72,2,0,2,9.0,0
61809,0,90,88.74,0,0,2,9.0,0
61810,0,66,110.84,0,0,2,9.0,0
61811,0,134,163.34,2,0,2,9.0,0
61812,0,218,110.22,2,0,2,9.0,0
61813,0,261,79.62,1,0,2,9.0,0
61814,0,281,79.62,2,0,2,9.0,0
61815,0,296,196.07,1,0,2,9.0,0
61816,0,223,69.09,0,0,0,14.0,0
61817,0,162,158.56,0,0,2,9.0,0
61818,0,355,87.31,0,0,2,9.0,0
61819,0,162,158.56,0,0,2,9.0,0
61820,0,271,144.63,1,0,2,9.0,0
61821,0,223,69.09,0,0,0,14.0,0
61822,0,314,68.66,0,0,2,9.0,0
61823,0,314,68.66,0,0,2,9.0,0
61824,0,314,68.66,0,0,2,9.0,0
61825,0,261,68.51,0,0,2,9.0,0
61826,0,261,68.51,0,0,2,9.0,0
61827,0,346,146.59,2,0,2,9.0,0
61828,0,15,65.0,0,0,5,0.0,2
61829,0,36,88.0,1,0,2,9.0,0
61830,0,50,111.6,0,0,2,9.0,0
61831,0,15,65.0,0,0,5,0.0,2
61832,0,72,79.2,2,0,2,9.0,0
61833,0,15,65.0,0,0,5,0.0,2
61834,0,156,122.4,0,0,2,9.0,0
61835,0,127,101.55,1,0,2,7.0,0
61836,0,56,98.4,1,0,2,9.0,0
61837,0,140,140.98,0,0,2,7.0,0
61838,0,125,138.3,0,0,2,9.0,0
61839,0,127,84.05,1,0,2,7.0,0
61840,0,112,131.13,0,0,2,83.0,0
61841,0,303,91.8,0,0,2,9.0,0
61842,0,113,114.9,0,0,2,9.0,0
61843,0,112,131.13,0,0,2,83.0,0
61844,0,67,168.9,0,0,2,9.0,0
61845,0,182,144.5,1,0,2,9.0,0
61846,0,91,136.43,1,0,2,9.0,0
61847,0,37,108.8,1,0,2,9.0,0
61848,0,37,108.8,1,0,2,9.0,0
61849,0,213,79.48,1,0,2,9.0,0
61850,0,248,70.55,0,0,2,9.0,0
61851,0,247,110.78,0,0,2,9.0,0
61852,0,303,159.23,1,0,2,9.0,0
61853,0,41,70.0,0,0,3,220.0,2
61854,0,196,101.15,0,0,2,9.0,0
61855,0,331,110.78,2,0,2,9.0,0
61856,0,41,69.29,0,0,5,0.0,2
61857,0,245,58.36,1,0,2,7.0,0
61858,0,242,58.36,1,0,2,7.0,0
61859,0,41,69.29,0,0,5,0.0,2
61860,0,41,69.29,0,0,5,0.0,2
61861,0,41,69.29,0,0,5,0.0,2
61862,0,41,69.29,0,0,5,0.0,2
61863,0,41,69.29,0,0,5,0.0,2
61864,0,246,58.36,1,0,2,7.0,0
61865,0,32,12.0,0,0,5,0.0,2
61866,0,41,69.29,0,0,5,0.0,2
61867,0,41,69.29,0,0,5,0.0,2
61868,0,231,69.58,0,0,2,9.0,0
61869,0,245,58.36,1,0,2,7.0,0
61870,0,41,69.29,0,0,5,0.0,2
61871,0,41,69.29,0,0,5,0.0,2
61872,0,113,113.05,2,0,2,9.0,0
61873,0,41,69.29,0,0,5,0.0,2
61874,0,246,58.36,1,0,2,7.0,0
61875,0,41,69.29,0,0,5,0.0,2
61876,0,41,69.29,0,0,5,0.0,2
61877,0,41,69.29,0,0,5,0.0,2
61878,0,41,69.29,0,0,5,0.0,2
61879,0,41,69.29,0,0,5,0.0,2
61880,0,41,69.29,0,0,5,0.0,2
61881,0,239,78.77,0,0,2,9.0,0
61882,0,14,138.0,1,0,2,9.0,0
61883,0,135,79.2,2,0,2,9.0,0
61884,0,0,198.0,3,0,0,14.0,0
61885,0,135,131.4,2,0,2,9.0,0
61886,0,37,120.0,0,0,2,9.0,0
61887,0,372,93.3,0,0,2,9.0,0
61888,0,193,120.7,1,0,2,9.0,0
61889,0,12,125.8,2,0,2,9.0,0
61890,0,12,125.8,1,0,2,9.0,0
61891,0,37,120.0,0,0,2,9.0,0
61892,0,346,72.25,0,0,2,9.0,0
61893,0,21,129.58,0,0,2,9.0,0
61894,0,9,95.2,1,0,2,9.0,0
61895,0,275,72.25,0,0,2,9.0,0
61896,0,346,72.25,0,0,2,9.0,0
61897,0,15,117.3,1,0,2,9.0,0
61898,0,193,102.85,1,0,2,9.0,0
61899,0,12,125.8,1,0,2,9.0,0
61900,0,199,102.85,0,0,2,9.0,0
61901,0,9,95.2,1,0,2,9.0,0
61902,0,199,120.7,1,0,2,9.0,0
61903,3,16,76.67,0,0,5,3.0,0
61904,3,16,76.67,0,0,5,3.0,0
61905,0,199,119.0,0,0,2,9.0,0
61906,3,16,76.67,0,0,5,3.0,0
61907,3,16,76.67,0,0,5,3.0,0
61908,3,16,76.67,0,0,5,3.0,0
61909,3,16,76.67,0,0,5,3.0,0
61910,3,16,76.67,0,0,5,3.0,0
61911,3,16,76.67,0,0,5,3.0,0
61912,3,16,76.67,0,0,5,3.0,0
61913,0,289,70.55,2,0,2,9.0,0
61914,3,16,76.67,0,0,5,3.0,0
61915,3,16,76.67,0,0,5,3.0,0
61916,3,16,76.67,0,0,5,3.0,0
61917,3,16,76.67,0,0,5,3.0,0
61918,0,276,81.43,0,0,2,9.0,0
61919,0,149,178.67,1,0,2,8.0,0
61920,3,92,76.67,0,0,5,3.0,0
61921,3,16,76.67,0,0,5,3.0,0
61922,0,199,77.89,0,0,2,7.0,0
61923,3,16,76.67,0,0,5,3.0,0
61924,3,16,76.67,0,0,5,3.0,0
61925,3,16,76.67,0,0,5,3.0,0
61926,3,16,76.67,0,0,5,3.0,0
61927,0,199,98.18,0,0,2,7.0,0
61928,3,16,76.67,0,0,5,3.0,0
61929,0,237,95.56,0,0,2,9.0,0
61930,0,237,80.26,0,0,2,9.0,0
61931,0,252,69.42,1,0,2,9.0,0
61932,0,252,148.58,2,0,2,9.0,0
61933,0,251,74.29,2,0,2,9.0,0
61934,0,22,126.04,1,0,2,9.0,0
61935,0,15,98.11,2,0,2,9.0,0
61936,0,237,148.26,0,0,2,9.0,0
61937,3,538,51.4,0,0,5,1.0,0
61938,3,538,51.4,0,0,5,1.0,0
61939,0,52,148.91,2,0,2,8.0,0
61940,3,538,62.8,0,0,5,1.0,0
61941,3,538,62.8,0,0,5,1.0,0
61942,3,538,62.8,0,0,5,1.0,0
61943,3,538,62.8,0,0,5,1.0,0
61944,3,538,62.8,0,0,5,1.0,0
61945,3,538,62.8,0,0,5,1.0,0
61946,3,538,62.8,0,0,5,1.0,0
61947,3,538,62.8,0,0,5,1.0,0
61948,3,538,62.8,0,0,5,1.0,0
61949,3,538,62.8,0,0,5,1.0,0
61950,3,538,62.8,0,0,5,1.0,0
61951,3,538,62.8,0,0,5,1.0,0
61952,3,538,62.8,0,0,5,1.0,0
61953,3,538,62.8,0,0,5,1.0,0
61954,3,538,62.8,0,0,5,1.0,0
61955,0,199,107.1,0,0,0,14.0,0
61956,0,59,122.4,1,0,2,9.0,0
61957,0,193,160.2,0,0,2,9.0,0
61958,0,305,79.5,2,0,2,9.0,0
61959,0,295,79.5,1,0,2,9.0,0
61960,0,151,143.28,1,0,2,9.0,0
61961,0,16,120.0,1,0,2,9.0,0
61962,0,193,160.2,0,0,2,9.0,0
61963,0,151,143.28,1,0,2,9.0,0
61964,0,193,110.7,0,0,2,9.0,0
61965,0,57,219.6,0,0,2,9.0,0
61966,0,16,120.0,1,0,2,9.0,0
61967,0,221,79.5,2,0,2,9.0,0
61968,0,282,115.6,0,0,2,9.0,0
61969,0,319,113.9,2,0,2,9.0,0
61970,0,17,152.1,1,0,2,9.0,0
61971,0,151,128.56,1,0,2,9.0,0
61972,0,16,91.8,0,0,2,9.0,0
61973,0,17,125.8,1,0,2,9.0,0
61974,0,78,274.2,0,0,3,0.0,2
61975,0,15,102.0,0,0,2,9.0,0
61976,0,78,154.29,1,0,3,0.0,2
61977,0,16,91.8,0,0,2,9.0,0
61978,0,282,83.3,2,0,2,9.0,0
61979,0,78,169.91,1,0,3,0.0,2
61980,0,153,122.91,0,0,2,9.0,0
61981,0,225,150.11,0,0,2,9.0,0
61982,0,224,82.11,0,0,2,9.0,0
61983,0,269,70.0,0,0,3,12.0,2
61984,0,341,71.91,2,0,2,9.0,0
